Plate,Comment [Plate Comment Replicate],Comment [Plate Comment Subset],Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Line],Term Source 3 REF,Term Source 3 Accession,Prestwick Chemical Library ID,Compound Name,Compound PubChem CID,Compound PubChem URL,Compound Concentration (microMolar),CAS,Compound SMILES,Experimental Condition [DMSO solvent],Control Type,Comment [Control Type Comments],Quality Control,Comment [Quality Control Comments],Channels,Max Nuclei Intensity,Total Nuclei Intensity,Mean Nuclei Intensity,Number Of Nuclei,Max Virus Intensity,Total Virus Intensity,Mean Virus Intensity,Median Virus Intensity,Number Of Plaques,Number Of Infected Nuclei,Lesion Area,Infection Index
BSF018292,1,A,A24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,,3?-Deoxy-3?-fluorothymidine,33039,https://pubchem.ncbi.nlm.nih.gov/compound/33039,1.25,25526-93-6,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,,positive control,inhibits adenovirus replication,,,Hoechst:nuclei;GFP:infection,47839,6995427431,1667.839868,17111,62492,1289994900,307.5587511,161,0,1176,0,0.068727719
BSF018292,1,A,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1,Azaguanine-8,8646,https://pubchem.ncbi.nlm.nih.gov/compound/8646,1.25,134-58-7,c12/N=C(\NC(c1nn[nH]2)=O)/N,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,21227,8698657117,2073.92147,28809,29663,4759739168,1134.810249,536,21,13128,1400748,0.45569093
BSF018292,1,A,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1014,Sertraline,68617,https://pubchem.ncbi.nlm.nih.gov/compound/68617,1.25,79617-96-2,c12[C@](c3cc(c(cc3)Cl)Cl)(CC[C@@](c1cccc2)(NC)[H])[H],,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,28938,9732116045,2320.317279,30208,31934,4417045161,1053.105631,532,23,13512,1364375,0.447298729
BSF018292,1,A,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-103,Cyproheptadine hydrochloride,13770,https://pubchem.ncbi.nlm.nih.gov/compound/13770,1.25,969-33-5,C\1(/c2c(\C=C/c3c1cccc3)cccc2)=C\1/CCN(CC1)C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,23949,9364207720,2232.601099,29637,36387,6697415746,1596.788346,1147,32,19319,1999479,0.651854101
BSF018292,1,A,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1044,Prednicarbate,6714002,https://pubchem.ncbi.nlm.nih.gov/compound/6714002,1.25,73771-04-7,[C@]12([C@](C(COC(=O)CC)=O)(OC(=O)OCC)CC[C@]1([C@]1([C@@]([C@@]\3(\C(=C/C(\C=C3)=O)\CC1)C)([C@H](C2)O)[H])[H])[H])C,,,,fail,toxic in absence of infection,Hoechst:nuclei;GFP:infection,65535,6165039935,1469.860061,12685,37392,3491443243,832.424937,441,24,6464,802809,0.509578242
BSF018292,1,A,A7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1059,Propoxycaine hydrochloride,11078,https://pubchem.ncbi.nlm.nih.gov/compound/11078,1.25,550-83-4,c1(c(cc(cc1)N)OCCC)C(=O)OCCN(CC)CC,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,37294,9885250002,2356.82726,31588,34762,4985874155,1188.725032,626,25,15491,1528832,0.49040775
BSF018292,1,A,A8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1075,(R)-Propranolol hydrochloride,21138,https://pubchem.ncbi.nlm.nih.gov/compound/21138,1.25,13071-11-9,c12c(OCC(CNC(C)C)(O)[H])cccc1cccc2,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,65535,8116690804,1935.169888,27163,37537,4455700742,1062.32184,479,17,11855,1219201,0.436439274
BSF018292,1,A,A9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1096,Estriol,5756,https://pubchem.ncbi.nlm.nih.gov/compound/5756,1.25,50-27-1,[C@]12([C@]([C@]3([C@@](c4c(CC3)cc(cc4)O)(CC1)[H])[H])(C[C@H]([C@@H]2O)O)[H])C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,65535,9463154824,2256.191927,29536,34324,5394175481,1286.071654,752,27,15196,1633952,0.514490791
BSF018292,1,A,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,65535,8926581266,2128.262822,29883,36854,5253237744,1252.469479,639,22,15126,1569281,0.506174079
BSF018292,1,A,B10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1113,Viomycin sulfate,135524783,https://pubchem.ncbi.nlm.nih.gov/compound/135524783,1.25,37883-00-4,C/1(\NC([C@@H](NC([C@@H](NC([C@@H](NC(C[C@@H](N)CCCN)=O)CNC([C@@](NC1=O)([C@@]1(N\C(=N/[C@H](C1)O)\N)[H])[H])=O)=O)CO)=O)CO)=O)=C\NC(=O)N,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,24565,9989715556,2381.733788,33358,37175,5737686147,1367.970978,869,25,18255,1803129,0.547245039
BSF018292,1,A,B11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1134,Cytarabine,6253,https://pubchem.ncbi.nlm.nih.gov/compound/6253,1.25,147-94-4,N\1([C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)C(/N=C(\C=C1)/N)=O,,,,fail,toxic in absence of infection,Hoechst:nuclei;GFP:infection,23834,4038894108,962.9473944,2115,65535,1301037265,310.1914561,152,0,489,0,0.231205674
BSF018292,1,A,B12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1161,Stanozolol,25249,https://pubchem.ncbi.nlm.nih.gov/compound/25249,1.25,10418-03-8,[C@]12([C@@]3([C@]([C@]4([C@@]([C@](CC4)(O)C)(CC3)C)[H])(CC[C@]1(Cc1c(C2)cn[nH]1)[H])[H])[H])C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,24705,9600145682,2288.853093,30339,36766,4713502149,1123.786485,474,28,13648,1278677,0.449850028
BSF018292,1,A,B13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1182,Tizanidine HCl,5487,https://pubchem.ncbi.nlm.nih.gov/compound/5487,1.25,51322-75-9,c12c(c(ccc1nsn2)Cl)N/C/1=N/CCN1,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,20299,8964763767,2137.366239,30392,31401,5777267258,1377.407851,786,28,16751,1736535,0.55116478
BSF018292,1,A,B14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1202,4-aminosalicylic acid,4649,https://pubchem.ncbi.nlm.nih.gov/compound/4649,1.25,65-49-6,c1(c(cc(cc1)N)O)C(=O)O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,28506,10279492181,2450.82192,34439,35672,4540233131,1082.475932,541,17,15165,1411125,0.440343796
BSF018292,1,A,B15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1231,Asenapine maleate,6917875,https://pubchem.ncbi.nlm.nih.gov/compound/6917875,1.25,85650-56-2,[C@]12([C@](c3c(Oc4c1cc(cc4)Cl)cccc3)(CN(C2)C)[H])[H],,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,24040,8767829393,2090.413426,29489,50203,5292442195,1261.816548,733,30,15479,1681350,0.524907593
BSF018292,1,A,B16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1256,Caffeine,2519,https://pubchem.ncbi.nlm.nih.gov/compound/2519,1.25,58-08-2,c12c(C(N(C(N1C)=O)C)=O)n(cn2)C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,18987,8543611438,2036.955699,29167,32984,4855945778,1157.747693,578,24,13529,1450889,0.463846127
BSF018292,1,A,B17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1274,Emedastine,3219,https://pubchem.ncbi.nlm.nih.gov/compound/3219,1.25,87233-61-2,c1(nc2c(n1CCOCC)cccc2)N1CCN(CCC1)C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,19099,9189964813,2191.058353,31685,32889,4298435598,1024.826908,498,16,13700,1313174,0.432381253
BSF018292,1,A,B18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1297,Lacidipine,5311217,https://pubchem.ncbi.nlm.nih.gov/compound/5311217,1.25,103890-78-4,C=1(\C(\C(=C(/N/C1/C)\C)\C(=O)OCC)c1c(/C=C/C(OC(C)(C)C)=O)cccc1)/C(=O)OCC,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,37998,8959107798,2136.017751,30455,39420,4698344518,1120.172624,539,18,13910,1385556,0.456739452
BSF018292,1,A,B19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1321,Prothionamide,666418,https://pubchem.ncbi.nlm.nih.gov/compound/666418,1.25,14222-60-7,C(c1cc(ncc1)CCC)(=S)N,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,23677,9338756013,2226.532939,31966,32558,4904734661,1169.379869,584,21,15076,1492702,0.471626103
BSF018292,1,A,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,23640,10079504504,2403.141142,33270,32004,4345725294,1036.10165,499,18,13932,1307162,0.418755636
BSF018292,1,A,B20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1343,Sparfloxacin,60464,https://pubchem.ncbi.nlm.nih.gov/compound/60464,1.25,110871-86-8,c12c(N(\C=C(/C1=O)\C(=O)O)C1CC1)c(c(c(c2N)F)N1C[C@H](N[C@H](C1)C)C)F,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,52213,10583098409,2523.207285,35431,34804,4383234326,1045.0445,488,21,14703,1329286,0.414975586
BSF018292,1,A,B21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1364,Zafirlukast,5717,https://pubchem.ncbi.nlm.nih.gov/compound/5717,1.25,107753-78-6,S(NC(c1cc(c(Cc2c3c(n(c2)C)ccc(NC(OC2CCCC2)=O)c3)cc1)OC)=O)(c1c(C)cccc1)(=O)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,18092,8568152940,2042.806849,29791,45062,4475637180,1067.075057,451,15,12845,1244371,0.431170488
BSF018292,1,A,B22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-139,Cefotaxime sodium salt,10695961,https://pubchem.ncbi.nlm.nih.gov/compound/10695961,1.25,64485-93-4,N1\2C([C@H]([C@]1(SC\C(=C2\C([O-])=O)\COC(=O)C)[H])NC(\C(\c1nc(sc1)N)=N/OC)=O)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,23459,9305442703,2218.590427,31306,29314,4635926054,1105.290903,572,21,14646,1475205,0.467833642
BSF018292,1,A,B23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,,3?-Deoxy-3?-fluorothymidine,33039,https://pubchem.ncbi.nlm.nih.gov/compound/33039,1.25,25526-93-6,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,,positive control,inhibits adenovirus replication,,,Hoechst:nuclei;GFP:infection,27933,7765587053,1851.460231,21443,65535,1595896330,380.4913354,176,0,1579,0,0.073637084
BSF018292,1,A,B24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,,3?-Deoxy-3?-fluorothymidine,33039,https://pubchem.ncbi.nlm.nih.gov/compound/33039,1.25,25526-93-6,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,,positive control,inhibits adenovirus replication,,,Hoechst:nuclei;GFP:infection,20910,7868392231,1875.970896,22191,55849,1381027301,329.2625668,164,0,1468,0,0.066152945
BSF018292,1,A,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-10,Sulfaguanidine,5324,https://pubchem.ncbi.nlm.nih.gov/compound/5324,1.25,57-67-0,S(NC(=N)N)(c1ccc(N)cc1)(=O)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,25855,9731114853,2320.078576,34026,38529,4850463094,1156.440519,621,22,15797,1502578,0.464262623
BSF018292,1,A,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1015,Ethamsylate,17506,https://pubchem.ncbi.nlm.nih.gov/compound/17506,1.25,2624-44-4,S(c1cc(ccc1O)O)(=O)(=O)O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,18369,8131226984,1938.635584,27706,37174,3682877049,878.066313,365,16,9770,965962,0.352631199
BSF018292,1,A,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1030,Torsemide,41781,https://pubchem.ncbi.nlm.nih.gov/compound/41781,1.25,56211-40-6,S(NC(NC(C)C)=O)(c1c(Nc2cc(ccc2)C)ccnc1)(=O)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,52738,9905371048,2361.624491,33162,30240,5013849178,1195.394797,657,25,16041,1566451,0.483716302
BSF018292,1,A,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1045,Sertaconazole nitrate,200103,https://pubchem.ncbi.nlm.nih.gov/compound/200103,1.25,99592-39-9,s1c2c(c(c1)COC(c1c(cc(cc1)Cl)Cl)Cn1cncc1)cccc2Cl,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,26396,8821535203,2103.217889,29045,33288,3295681692,785.7517462,284,15,9199,817031,0.316715442
BSF018292,1,A,B7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-106,Nicorandil,47528,https://pubchem.ncbi.nlm.nih.gov/compound/47528,1.25,65141-46-0,[N+]([O-])(=O)OCCNC(c1cnccc1)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,31494,9880862803,2355.78127,33291,31484,3608108145,860.2400172,351,21,11518,1044944,0.345979394
BSF018292,1,A,B8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1076,Ciprofibrate,2763,https://pubchem.ncbi.nlm.nih.gov/compound/2763,1.25,52214-84-3,C1(C(C1)c1ccc(OC(C(=O)O)(C)C)cc1)(Cl)Cl,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,18695,8807617053,2099.899543,30102,65535,4788124322,1141.577797,606,19,14096,1455376,0.468274533
BSF018292,1,A,B9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0007553,Prestw-1097,(-)-Isoproterenol hydrochloride,443372,https://pubchem.ncbi.nlm.nih.gov/compound/443372,1.25,5984-95-2,c1c(c(ccc1[C@H](CNC(C)C)O)O)O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei;GFP:infection,33264,9417505094,2245.308183,32176,54915,4996807018,1191.331629,655,26,16360,1572191,0.508453506
